project_id,project_name,action_description,action_status,action_gyr,risk_description,milestone_description,gyr_constraint,gyr_status,previous_gyr_status,gyr_comments,project_created_at
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Planning Complete",budget,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Planning Complete",schedule,green,NULL,NULL,"2023-04-20 17:50:28"
179,"test APRIL 20 v6.5",NULL,NULL,NULL,"could go on trip to France","Planning Complete",overall,yellow,green,"No, a successful solution to each technical uncertainty is not required for eligibility to claim SR&ED tax incentives. In fact, one of the main criteria for SR&ED eligibility is that the work involved in addressing the technical uncertainty must involve a systematic investigation or search that is carried out in a scientific or technological field by means of experimentation or analysis.

The goal of the SR&ED program is to encourage Canadian businesses of all sizes and","2023-04-20 17:50:28"
182,"test APRIL 25 v2",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-25 12:03:52"
182,"test APRIL 25 v2",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-25 12:03:52"
182,"test APRIL 25 v2",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-25 12:03:52"
182,"test APRIL 25 v2",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-25 12:03:52"
182,"test APRIL 25 v2",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",overall,yellow,green,"Our R&D efforts focused on developing a new and novel solution to the technological uncertainty, which could not be resolved using standard practice or existing knowledge. By developing a custom software module and implementing enhanced functionality for manipulating and analyzing the data within our application, we were able to significantly improve our project management processes.","2023-04-25 12:03:52"
182,"test APRIL 25 v2",NULL,NULL,NULL,"risk is there is a thing","Planning Complete",overall,green,NULL,NULL,"2023-04-25 12:03:52"
182,"test APRIL 25 v2",NULL,NULL,NULL,"risk is there is a thing","Planning Complete",scope,green,NULL,NULL,"2023-04-25 12:03:52"
182,"test APRIL 25 v2",NULL,NULL,NULL,"risk is there is a thing","Planning Complete",budget,green,NULL,NULL,"2023-04-25 12:03:52"
182,"test APRIL 25 v2",NULL,NULL,NULL,"risk is there is a thing","Planning Complete",schedule,green,NULL,NULL,"2023-04-25 12:03:52"
182,"test APRIL 25 v2",NULL,NULL,NULL,"risk is there is a thing","Planning Complete",overall,yellow,green,"Our R&D efforts focused on developing a new and novel solution to the technological uncertainty, which could not be resolved using standard practice or existing knowledge. By developing a custom software module and implementing enhanced functionality for manipulating and analyzing the data within our application, we were able to significantly improve our project management processes.","2023-04-25 12:03:52"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"might fall down","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"might fall down","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"might fall down","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"might fall down","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"could lose money again","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"could lose money again","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"could lose money again","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"could lose money again","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"might fall down again","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"might fall down again","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"might fall down again","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"might fall down again","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"could lose money","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"could lose money","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"could lose money","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-25 12:16:18"
185,"test APRIL 25 v4.1 with v3 and 4 bad",NULL,NULL,NULL,"could lose money","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-25 12:16:18"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements ",overall,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements ",scope,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements ",budget,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements ",schedule,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements ",overall,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements ",scope,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements ",budget,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements ",schedule,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"risk is there is a thing","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"might fall down","develop resource requirements ",overall,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"might fall down","develop resource requirements ",scope,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"might fall down","develop resource requirements ",budget,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"might fall down","develop resource requirements ",schedule,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"might fall down","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"might fall down","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"might fall down","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"might fall down","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"might fall down","develop resource requirements and this had a bad date",overall,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"might fall down","develop resource requirements and this had a bad date",scope,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"might fall down","develop resource requirements and this had a bad date",budget,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"might fall down","develop resource requirements and this had a bad date",schedule,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"might fall down","develop resource requirements ",overall,green,NULL,NULL,"2023-04-25 12:21:29"
186,"test APRIL 25 v5",NULL,NULL,NULL,"might fall down","develop resource requirements ",scope,green,NULL,NULL,"2023-04-25 12:21:29"
